CustomerID,Recency,Frequency,Monetary,Cluster
12393.0,4.276666119016055,1.6094379124341003,7.0854829667658645,2
12394.0,5.37989735354046,0.6931471805599453,5.805676990670853,1
12395.0,2.9444389791664403,2.5649493574615367,7.520543451850969,0
12397.0,3.58351893845611,1.0986122886681096,7.450666606769905,2
12398.0,3.828641396489095,0.6931471805599453,7.208185744256085,2
12399.0,4.77912349311153,1.6094379124341003,6.593249992486481,2
12401.0,5.713732805509369,0.6931471805599453,3.521938999358284,1
12402.0,5.777652323222656,0.6931471805599453,5.281171207713066,1
12403.0,3.912023005428146,0.6931471805599453,4.542230386214217,1
12405.0,5.003946305945459,0.6931471805599453,7.008387634486671,2
12406.0,3.091042453358316,1.0986122886681096,7.963035481038572,2
12407.0,3.912023005428146,1.791759469228055,6.990265708554618,2
12408.0,3.4965075614664802,1.791759469228055,7.533945015167201,2
12409.0,4.3694478524670215,1.3862943611198906,7.4071902751654175,2
12410.0,5.733341276897746,0.6931471805599453,5.61760711174576,1
12412.0,4.31748811353631,1.3862943611198906,7.017541984592843,2
12413.0,4.204692619390966,1.3862943611198906,6.302985209039605,2
12414.0,5.37989735354046,1.3862943611198906,5.842529409331661,2
12415.0,3.2188758248682006,2.4849066497880004,8.231392015635427,0
12417.0,1.0986122886681096,2.302585092994046,7.674501373576274,0
12418.0,4.727387818712341,0.6931471805599453,6.038252708606741,1
12420.0,4.1588830833596715,0.6931471805599453,5.943586466863518,1
12421.0,2.772588722239781,1.6094379124341003,6.411111942787508,2
12422.0,4.564348191467836,1.3862943611198906,6.47127926483985,2
12423.0,0.0,2.1972245773362196,7.3373339702868865,0
12424.0,5.093750200806762,1.0986122886681096,6.557800560801541,2
12425.0,4.356708826689592,0.6931471805599453,6.2899752774420765,1
12426.0,5.272999558563747,0.6931471805599453,6.1027375495174105,1
12427.0,3.091042453358316,1.3862943611198906,6.055893687263672,3
12428.0,3.258096538021482,2.1972245773362196,8.482897769080243,0
12429.0,2.1972245773362196,1.6094379124341003,7.746750193688921,0
12430.0,3.7612001156935624,0.6931471805599453,5.133442723357803,1
12431.0,4.0943445622221,2.639057329615259,8.26024722144354,0
12432.0,3.7612001156935624,1.6094379124341003,7.555214478622666,2
12434.0,4.442651256490317,1.0986122886681096,6.439094747376825,2
12435.0,5.5909869805108565,0.6931471805599453,4.3694478524670215,1
12436.0,4.605170185988092,0.6931471805599453,6.063808464231149,1
12437.0,0.6931471805599453,2.9444389791664403,7.923543774117743,0
12438.0,2.639057329615259,1.0986122886681096,7.469722585643237,2
12441.0,5.905361848054571,0.6931471805599453,5.053375447772415,1
12442.0,1.0986122886681096,0.6931471805599453,4.977147449935266,3
12444.0,3.044522437723423,1.791759469228055,7.776350447392865,0
12445.0,3.091042453358316,0.6931471805599453,4.361823927356363,3
12446.0,4.060443010546419,0.6931471805599453,6.600360175220336,2
12447.0,5.493061443340548,0.6931471805599453,5.942248042068195,1
12448.0,3.784189633918261,0.6931471805599453,5.652313726281008,3
12449.0,3.091042453358316,1.6094379124341003,7.91382821223076,0
12450.0,5.049856007249537,1.0986122886681096,4.889446465305039,1
12451.0,2.3978952727983707,1.791759469228055,8.679194687068206,0
12452.0,2.833213344056216,0.6931471805599453,5.665284167171766,3
12453.0,4.897839799950911,0.6931471805599453,6.562571204258897,1
12454.0,4.02535169073515,0.6931471805599453,4.210645017918261,1
12455.0,4.290459441148391,1.791759469228055,7.09245733347515,2
12456.0,3.784189633918261,1.3862943611198906,7.4171238417501275,2
12457.0,4.454347296253507,1.0986122886681096,6.866860365136666,2
12458.0,4.2626798770413155,1.0986122886681096,6.418984645996978,2
12461.0,5.043425116919247,0.6931471805599453,6.040445169329604,1
12462.0,2.9444389791664403,1.0986122886681096,6.490419998303485,3
12463.0,3.970291913552122,1.6094379124341003,7.053049714939015,2
12464.0,5.0106352940962555,1.6094379124341003,4.350277936359301,1
12465.0,2.833213344056216,1.0986122886681096,6.433727563952803,3
12468.0,5.236441962829949,1.0986122886681096,6.357824935335385,2
12472.0,3.4657359027997265,2.0794415416798357,8.527743342341372,0
12473.0,3.9889840465642745,1.3862943611198906,7.705239952090166,2
12474.0,2.833213344056216,2.9444389791664403,8.718696267626122,0
12475.0,3.9889840465642745,0.6931471805599453,6.333173050524441,3
12476.0,2.772588722239781,2.3978952727983707,8.169571429195171,0
12477.0,3.1354942159291497,1.9459101490553132,8.861965175361735,0
12478.0,1.3862943611198906,0.6931471805599453,6.175014515761715,3
12479.0,2.3978952727983707,0.6931471805599453,6.057603349612027,3
12480.0,3.332204510175204,1.6094379124341003,7.726627209471247,2
12481.0,3.1354942159291497,2.3978952727983707,8.145172530527429,0
12483.0,2.833213344056216,2.0794415416798357,7.304879027814537,0
12484.0,3.5553480614894135,1.6094379124341003,8.108797794201413,2
12488.0,2.302585092994046,1.3862943611198906,6.859782780433041,3
12489.0,5.817111159963204,0.6931471805599453,5.259732451232468,1
12490.0,1.6094379124341003,2.3978952727983707,8.34951036368102,0
12491.0,3.6635616461296463,0.6931471805599453,5.862920695994498,3
12492.0,4.143134726391533,1.0986122886681096,5.43026625767732,1
12493.0,5.111987788356544,1.0986122886681096,5.810871495587697,1
12494.0,2.772588722239781,2.0794415416798357,6.85935253975397,0
12497.0,4.406719247264253,0.6931471805599453,3.0633909220278057,1
12498.0,3.044522437723423,1.3862943611198906,5.859931157146132,3
12500.0,3.912023005428146,2.0794415416798357,6.212385630569092,2
12501.0,5.820082930352362,0.6931471805599453,7.532441589374473,2
12502.0,4.564348191467836,1.791759469228055,7.321400174558488,2
12504.0,3.4011973816621555,0.6931471805599453,4.110873864173311,1
12506.0,5.4510384535657,0.6931471805599453,4.070734696582967,1
12507.0,5.049856007249537,1.0986122886681096,5.965505507937886,1
12508.0,3.258096538021482,1.0986122886681096,5.988660619775247,3
12509.0,5.648974238161206,0.6931471805599453,4.832305758571839,1
12510.0,4.962844630259907,1.0986122886681096,6.431411593990203,2
12512.0,4.189654742026425,1.0986122886681096,4.830152046575941,1
12513.0,4.727387818712341,0.6931471805599453,6.255826814238146,1
12514.0,5.58724865840025,0.6931471805599453,6.6601653347630005,1
12515.0,5.8664680569332965,0.6931471805599453,5.256453162449338,1
12516.0,4.356708826689592,1.0986122886681096,5.603888471835558,1
12517.0,3.332204510175204,1.6094379124341003,7.686093430597807,2
12518.0,0.0,1.791759469228055,7.467993730165415,0
12519.0,4.1588830833596715,0.6931471805599453,5.496512272498282,1
12520.0,4.3694478524670215,1.791759469228055,7.631703208694795,2
12521.0,4.962844630259907,0.6931471805599453,6.214668096622264,1
12522.0,3.6635616461296463,1.0986122886681096,5.035132765696643,3
12523.0,2.9444389791664403,2.4849066497880004,7.153763431628346,0
12524.0,2.1972245773362196,2.1972245773362196,7.450201655378008,0
12526.0,0.0,1.3862943611198906,6.980503756012426,0
12527.0,4.406719247264253,1.3862943611198906,5.696119858320856,2
12528.0,2.1972245773362196,1.9459101490553132,7.023429425828206,0
12530.0,4.0943445622221,1.6094379124341003,6.95884755316648,2
12531.0,2.70805020110221,0.6931471805599453,4.567156743789875,3
12532.0,3.4011973816621555,0.6931471805599453,5.698200256359968,3
12534.0,4.875197323201151,0.6931471805599453,6.72110034666391,2
12535.0,4.5217885770490405,1.0986122886681096,6.361043376651738,2
12536.0,4.07753744390572,0.6931471805599453,8.20548341860428,2
12538.0,3.367295829986474,0.6931471805599453,5.5597196299793366,3
12539.0,3.091042453358316,1.6094379124341003,8.329078889021423,0
12541.0,3.4011973816621555,1.3862943611198906,6.5825513162267235,2
12544.0,3.58351893845611,0.6931471805599453,5.655642099328266,3
12545.0,4.31748811353631,1.0986122886681096,6.550794579933587,2
12546.0,3.8501476017100584,1.0986122886681096,6.877893830947975,2
12547.0,5.288267030694535,1.0986122886681096,5.02912987673242,1
12548.0,5.111987788356544,0.6931471805599453,4.222444564849416,1
12550.0,4.3694478524670215,0.6931471805599453,6.619913193728991,2
12551.0,5.8805329864007,0.6931471805599453,5.1298987149230735,1
12552.0,3.6888794541139363,0.6931471805599453,5.114815113005919,1
12553.0,2.0794415416798357,2.3978952727983707,7.984360512387156,0
12556.0,3.912023005428146,1.0986122886681096,6.24350648846484,2
12558.0,2.0794415416798357,0.6931471805599453,5.2785227392198575,3
12559.0,5.768320995793772,0.6931471805599453,5.711783712541687,1
12560.0,1.6094379124341003,1.0986122886681096,7.465746891515626,3
12561.0,5.713732805509369,0.6931471805599453,5.33777843542895,1
12562.0,2.0794415416798357,2.0794415416798357,7.9020213522307845,0
12564.0,5.564520407322694,0.6931471805599453,5.820527935180591,1
12565.0,5.666426688112432,0.6931471805599453,4.989888220951467,1
12566.0,4.454347296253507,0.6931471805599453,5.407754561246412,1
12567.0,3.1354942159291497,2.3978952727983707,8.806061559940504,0
12571.0,3.6888794541139363,1.0986122886681096,6.1951602081993755,2
12572.0,2.1972245773362196,1.0986122886681096,6.479845155543454,3
12573.0,5.424950017481403,0.6931471805599453,5.021179507971927,1
12574.0,5.755742213586912,0.6931471805599453,5.097118753984393,1
12576.0,3.58351893845611,1.791759469228055,7.111764939346164,2
12577.0,3.5553480614894135,1.3862943611198906,6.3485269159879785,2
12578.0,3.044522437723423,1.0986122886681096,7.715997441171771,2
12579.0,4.356708826689592,0.6931471805599453,5.799456224724484,1
12580.0,5.5093883366279774,0.6931471805599453,5.942011663388452,1
12581.0,3.6888794541139363,0.6931471805599453,5.140259061889761,1
12582.0,5.476463551931511,1.0986122886681096,5.752318638316266,1
12583.0,1.0986122886681096,2.772588722239781,8.56957499316464,0
12584.0,1.3862943611198906,2.1972245773362196,7.004518947414446,0
12585.0,5.455321115357702,1.0986122886681096,7.1016347846098204,2
12586.0,2.833213344056216,0.6931471805599453,5.233992155991479,3
12587.0,2.0794415416798357,0.6931471805599453,4.653960350157523,3
12588.0,3.6635616461296463,0.6931471805599453,4.390118804571218,1
12589.0,3.367295829986474,1.0986122886681096,6.0361510647303875,3
12590.0,5.351858133476067,0.6931471805599453,6.777942677360646,1
12591.0,5.75890177387728,0.6931471805599453,5.781052110147502,1
12592.0,4.5217885770490405,1.0986122886681096,5.862494165811022,1
12593.0,4.6913478822291435,1.3862943611198906,5.9482960517066035,2
12594.0,3.8501476017100584,2.1972245773362196,7.917328682108104,0
12596.0,3.9318256327243257,1.0986122886681096,5.667360508022234,3
12597.0,2.9444389791664403,1.6094379124341003,7.841913433517961,0
12598.0,2.302585092994046,2.0794415416798357,7.651799925599935,0
12599.0,3.367295829986474,2.0794415416798357,6.640372442522167,2
12600.0,3.367295829986474,2.302585092994046,7.5995114925959415,0
12601.0,5.247024072160486,1.791759469228055,5.920263883096861,2
12602.0,4.07753744390572,0.6931471805599453,4.869225327808716,1
12604.0,4.3694478524670215,1.0986122886681096,5.468819346536649,1
12607.0,4.0943445622221,0.6931471805599453,7.30737667917338,2
12609.0,4.356708826689592,1.3862943611198906,6.741830556349529,2
12610.0,3.1354942159291497,1.6094379124341003,7.3002297057186345,2
12611.0,3.9512437185814275,0.6931471805599453,6.830355741720633,2
12612.0,4.304065093204169,0.6931471805599453,6.484635235635252,1
12613.0,4.04305126783455,1.6094379124341003,7.968111722195714,2
12614.0,5.627621113690637,0.6931471805599453,5.389756426864818,1
12615.0,0.6931471805599453,1.6094379124341003,7.348581095900453,0
12616.0,4.553876891600541,1.0986122886681096,5.9604897428085515,2
12617.0,3.367295829986474,0.6931471805599453,5.811380485254219,3
12618.0,3.091042453358316,0.6931471805599453,4.807376066087421,3
12619.0,2.772588722239781,2.1972245773362196,6.525058982926674,0
12620.0,2.70805020110221,1.3862943611198906,7.004101285768779,2
12622.0,5.44673737166631,0.6931471805599453,4.827113016725782,1
12623.0,5.62040086571715,0.6931471805599453,5.59879226079857,1
12624.0,4.663439094112067,1.0986122886681096,6.202090073863219,2
12625.0,5.356586274672012,1.0986122886681096,7.394382468031754,2
12626.0,3.1354942159291497,2.302585092994046,8.506433513129776,0
12627.0,2.3978952727983707,1.9459101490553132,8.209662090591763,0
12628.0,1.3862943611198906,1.3862943611198906,6.50198012281404,3
12630.0,2.302585092994046,1.0986122886681096,6.8091276023654945,3
12631.0,4.04305126783455,0.6931471805599453,5.983936280687191,1
12633.0,4.07753744390572,1.6094379124341003,7.230519705687756,2
12635.0,4.499809670330265,1.0986122886681096,7.214276279226745,2
12637.0,4.204692619390966,2.1972245773362196,8.528694793673031,0
12638.0,3.4965075614664802,0.6931471805599453,6.2131069722959245,3
12639.0,5.476463551931511,0.6931471805599453,5.787817203599275,1
12640.0,3.1780538303479458,1.3862943611198906,6.414327432392566,2
12641.0,4.74493212836325,0.6931471805599453,4.866764923676554,1
12642.0,3.2188758248682006,1.3862943611198906,6.613075445882023,2
12643.0,5.3981627015177525,1.0986122886681096,4.307841736484505,1
12644.0,4.867534450455582,0.6931471805599453,6.035768472664507,1
12645.0,3.5263605246161616,1.6094379124341003,7.249342980701541,2
12646.0,1.6094379124341003,1.0986122886681096,6.7324013915037755,3
12647.0,3.091042453358316,2.5649493574615367,7.520164093287549,0
12648.0,5.043425116919247,0.6931471805599453,5.546348633370026,1
12649.0,4.672828834461906,1.3862943611198906,6.242320536988728,2
12650.0,1.0986122886681096,0.6931471805599453,5.4948705055887155,3
12651.0,5.814130531825066,0.6931471805599453,4.74493212836325,1
12652.0,5.802118375377063,0.6931471805599453,6.597527620760814,1
12653.0,5.003946305945459,1.0986122886681096,6.6251403468633745,2
12654.0,2.3978952727983707,1.791759469228055,6.215267880717977,3
12656.0,2.833213344056216,1.791759469228055,7.536017211635064,0
12657.0,2.3978952727983707,1.3862943611198906,6.436150368369428,3
12658.0,2.9444389791664403,0.6931471805599453,6.284880151407523,3
12659.0,3.4011973816621555,0.6931471805599453,3.8416005411316,1
12660.0,2.3978952727983707,0.6931471805599453,5.321545492667243,3
12662.0,0.0,2.4849066497880004,8.098773534307181,0
12664.0,4.07753744390572,1.6094379124341003,6.010776858140355,2
12665.0,5.783825182329737,0.6931471805599453,3.828641396489095,1
12667.0,4.060443010546419,0.6931471805599453,6.019152668678152,1
12668.0,2.4849066497880004,1.6094379124341003,7.888709524182015,0
12669.0,5.017279836814924,1.0986122886681096,7.186083742506803,2
12670.0,2.302585092994046,1.791759469228055,7.644187019457715,0
12672.0,5.799092654460526,0.6931471805599453,5.095588999976419,1
12673.0,1.6094379124341003,1.0986122886681096,6.225785399012317,3
12674.0,3.6635616461296463,1.6094379124341003,7.162816014416396,2
12676.0,3.2188758248682006,1.9459101490553132,6.939631781629396,2
12678.0,3.7612001156935624,2.1972245773362196,7.215828041081652,0
12679.0,5.648974238161206,0.6931471805599453,6.4628110243296595,1
12680.0,0.0,1.6094379124341003,6.603903173367718,0
12683.0,1.3862943611198906,2.70805020110221,8.546248954533455,0
12684.0,2.0794415416798357,1.9459101490553132,7.406826084786944,0
12685.0,3.332204510175204,1.9459101490553132,7.79919988648359,0
12686.0,5.918893854273146,0.6931471805599453,4.278608675475393,1
12688.0,4.736198448394496,0.6931471805599453,7.926977979980733,2
12689.0,3.258096538021482,1.0986122886681096,6.92874347772048,2
12690.0,5.327876168789581,0.6931471805599453,5.583909757134735,1
12691.0,4.060443010546419,1.6094379124341003,6.520915634997138,2
12693.0,4.844187086458591,1.6094379124341003,6.168585102109873,2
12694.0,4.248495242049359,1.0986122886681096,6.106176204239879,2
12695.0,1.9459101490553132,1.6094379124341003,5.839361768898024,3
12697.0,3.367295829986474,1.3862943611198906,6.51871946782485,2
12700.0,2.0794415416798357,1.6094379124341003,8.266071887342793,0
12701.0,4.382026634673881,1.0986122886681096,6.4822660190430454,2
12702.0,2.995732273553991,0.6931471805599453,5.308267697401205,3
12703.0,4.2626798770413155,0.6931471805599453,5.58556184326877,1
12704.0,1.9459101490553132,2.1972245773362196,7.074946277349118,0
12705.0,2.70805020110221,2.1972245773362196,8.547799988009137,0
12707.0,5.676753802268282,0.6931471805599453,6.036724678512846,1
12708.0,3.4011973816621555,2.3978952727983707,7.658680681261437,0
12709.0,2.70805020110221,2.70805020110221,8.430833238567459,0
12710.0,4.574710978503383,1.3862943611198906,6.814345292666106,2
12712.0,3.367295829986474,2.639057329615259,7.85863292761566,0
12713.0,0.0,0.6931471805599453,6.5845841886000525,3
12714.0,2.1972245773362196,1.791759469228055,8.194789921125789,0
12715.0,4.663439094112067,0.6931471805599453,5.577311810602252,1
12716.0,1.3862943611198906,1.0986122886681096,6.8177320983344964,3
12717.0,5.017279836814924,1.0986122886681096,6.652901738281566,2
12718.0,4.2626798770413155,0.6931471805599453,5.2113968945173355,1
12719.0,1.6094379124341003,1.0986122886681096,6.213707693179027,3
12720.0,1.0986122886681096,3.258096538021482,8.395113689151538,0
12721.0,3.4657359027997265,1.9459101490553132,7.6540592665109966,0
12722.0,4.74493212836325,1.0986122886681096,6.5890640196560115,2
12723.0,1.3862943611198906,1.6094379124341003,6.365318581839422,3
12724.0,1.6094379124341003,1.6094379124341003,6.829155696169494,0
12725.0,5.916202062607435,0.6931471805599453,5.921042082811436,1
12726.0,3.332204510175204,2.0794415416798357,7.346719635630705,0
12727.0,2.3978952727983707,2.0794415416798357,7.808940494840673,0
12728.0,4.2626798770413155,1.6094379124341003,6.339176947171316,2
12729.0,4.736198448394496,0.6931471805599453,5.89084278579733,1
12731.0,3.1780538303479458,2.3978952727983707,8.870338513562315,0
12732.0,5.19295685089021,0.6931471805599453,5.188837265929216,1
12733.0,5.455321115357702,0.6931471805599453,5.62708139972593,1
12734.0,5.8664680569332965,0.6931471805599453,4.713127327493184,1
12735.0,5.752572638825633,1.0986122886681096,5.929775296275137,1
12736.0,5.808142489980444,0.6931471805599453,4.549657476057833,1
12738.0,5.918893854273146,0.6931471805599453,4.713127327493184,1
12739.0,4.59511985013459,0.6931471805599453,6.248042874508429,1
12740.0,4.1588830833596715,0.6931471805599453,5.84586057324919,1
12743.0,4.897839799950911,1.0986122886681096,6.040088030720315,1
12744.0,4.02535169073515,1.6094379124341003,8.471343998348614,2
12747.0,0.6931471805599453,2.4849066497880004,7.879068144473666,0
12749.0,1.3862943611198906,1.791759469228055,7.91524958828146,0
12750.0,4.859812404361672,0.6931471805599453,5.225639141050051,1
12752.0,4.394449154672439,0.6931471805599453,6.75124180996569,2
12753.0,3.1354942159291497,1.9459101490553132,7.595774333149452,0
12754.0,5.6240175061873385,1.0986122886681096,4.1370847158982595,1
12755.0,5.638354669333745,0.6931471805599453,2.151762203259462,1
12756.0,4.465908118654584,0.6931471805599453,3.948933359448243,1
12757.0,2.772588722239781,2.0794415416798357,8.065422330431561,0
12758.0,4.762173934797756,1.0986122886681096,7.292738729305092,2
12759.0,3.9512437185814275,1.3862943611198906,7.154685666941855,2
12762.0,2.0794415416798357,1.0986122886681096,7.100274660752538,3
12763.0,5.910796644040527,0.6931471805599453,5.771690313263376,1
12764.0,5.75890177387728,0.6931471805599453,6.860537877373021,1
12766.0,1.3862943611198906,2.0794415416798357,8.650695583620251,0
12769.0,5.476463551931511,0.6931471805599453,6.768952876101678,1
12772.0,4.0943445622221,0.6931471805599453,6.423766309169706,2
12775.0,2.833213344056216,1.791759469228055,6.859761797376858,0
12778.0,2.995732273553991,1.9459101490553132,6.201502595243712,2
12779.0,3.6375861597263857,2.1972245773362196,7.833810185769657,0
12781.0,4.1588830833596715,1.0986122886681096,6.389468556984526,2
12782.0,1.6094379124341003,1.791759469228055,7.502445834867711,0
12783.0,0.6931471805599453,1.6094379124341003,6.919980248604706,0
12784.0,2.70805020110221,0.6931471805599453,6.123522980460424,3
12785.0,5.8971538676367405,0.6931471805599453,5.480638923341991,1
12787.0,2.302585092994046,1.3862943611198906,5.878463808020738,3
12790.0,5.2574953720277815,0.6931471805599453,5.3004151646301825,1
12792.0,5.54907608489522,0.6931471805599453,5.800878936895565,1
12793.0,5.814130531825066,1.0986122886681096,5.9826255984407775,1
12794.0,3.970291913552122,1.0986122886681096,6.6802396841991,2
12795.0,2.9444389791664403,0.6931471805599453,4.981069158494489,3
12797.0,5.902633333401366,0.6931471805599453,5.333346615467431,1
12802.0,5.231108616854587,0.6931471805599453,5.987908230905205,1
12808.0,3.6109179126442243,1.3862943611198906,6.101887228358073,2
12809.0,5.181783550292085,0.6931471805599453,5.841832808136685,1
12811.0,5.568344503761097,1.0986122886681096,6.034404297599238,1
12812.0,3.8066624897703196,0.6931471805599453,5.440858053330147,1
12815.0,4.997212273764115,1.0986122886681096,6.534747680422507,2
12816.0,4.564348191467836,1.0986122886681096,5.586874056410479,1
12817.0,5.638354669333745,0.6931471805599453,4.844501997498826,1
12818.0,5.568344503761097,0.6931471805599453,5.593223284089137,1
12820.0,1.0986122886681096,1.6094379124341003,6.829382842295736,0
12821.0,5.365976015021851,0.6931471805599453,4.340162430575183,1
12822.0,4.2626798770413155,1.0986122886681096,6.612417308119441,2
12824.0,4.0943445622221,0.6931471805599453,5.760225818079412,1
12826.0,1.0986122886681096,2.0794415416798357,7.287423832046291,0
12827.0,1.791759469228055,1.3862943611198906,6.066456057398334,3
12828.0,1.0986122886681096,1.9459101490553132,6.870011874071479,0
12829.0,5.820082930352362,0.6931471805599453,3.3843902633457743,1
12831.0,5.568344503761097,0.6931471805599453,4.8342958089798485,1
12832.0,3.4657359027997265,1.0986122886681096,5.906804947974189,3
12833.0,4.976733742420574,0.6931471805599453,5.730197180827652,1
12834.0,5.645446897643238,0.6931471805599453,5.308663658602181,1
12836.0,4.07753744390572,1.6094379124341003,7.390872547373256,2
12837.0,5.153291594497779,0.6931471805599453,4.09016919081162,1
12838.0,3.5263605246161616,1.0986122886681096,6.356628358442621,2
12839.0,1.0986122886681096,2.70805020110221,8.540151618248514,0
12840.0,4.969813299576001,1.6094379124341003,7.911239704558553,2
12841.0,1.6094379124341003,3.258096538021482,8.104633979551982,0
12842.0,4.248495242049359,1.0986122886681096,6.368718777449429,2
12843.0,5.075173815233827,2.0794415416798357,7.241860430552437,2
12844.0,3.367295829986474,1.0986122886681096,5.789837839256022,3
12845.0,5.594711379601839,1.0986122886681096,4.021594641857437,1
12847.0,3.091042453358316,0.6931471805599453,6.463403801821473,3
12849.0,3.4339872044851463,1.0986122886681096,6.6041335085063615,2
12851.0,4.574710978503383,0.6931471805599453,4.6625896768555775,1
12852.0,5.68697535633982,0.6931471805599453,5.580295703583139,1
12853.0,4.90527477843843,1.791759469228055,7.113304961895299,2
12854.0,4.3694478524670215,1.3862943611198906,6.96356834380135,2
12855.0,5.921578419643816,0.6931471805599453,3.66612246699132,1
12856.0,2.0794415416798357,1.9459101490553132,7.581225124396513,0
12857.0,5.351858133476067,1.0986122886681096,6.724012713032735,2
12863.0,3.9512437185814275,0.6931471805599453,4.702296896718814,1
12864.0,4.927253685157205,0.6931471805599453,2.4159137783010487,1
12865.0,3.258096538021482,1.0986122886681096,7.212899005495036,2
12866.0,5.645446897643238,0.6931471805599453,5.846207534450843,1
12867.0,3.258096538021482,2.0794415416798357,8.199269070029708,0
12868.0,5.225746673713202,1.9459101490553132,7.336748093798927,2
12871.0,4.430816798843313,1.0986122886681096,4.800243426707209,1
12872.0,5.7899601708972535,1.0986122886681096,6.23071764015526,1
12876.0,4.060443010546419,1.0986122886681096,7.004718636988589,2
12877.0,1.3862943611198906,2.5649493574615367,7.254397058637108,0
12878.0,5.4638318050256105,1.0986122886681096,6.733509028955116,2
12879.0,3.8066624897703196,1.3862943611198906,5.401144676347507,3
12881.0,5.62040086571715,0.6931471805599453,4.248495242049359,1
12882.0,2.1972245773362196,1.0986122886681096,6.904148783388026,3
12883.0,3.2188758248682006,1.6094379124341003,6.270742654965762,2
12884.0,4.477336814478207,0.6931471805599453,4.684443366882599,1
12885.0,4.143134726391533,1.3862943611198906,6.885734593612868,2
12886.0,4.219507705176107,1.0986122886681096,6.966363752088908,2
12888.0,5.365976015021851,1.0986122886681096,5.241323645027917,1
12890.0,3.1780538303479458,0.6931471805599453,5.893383030695355,3
12893.0,3.4339872044851463,0.6931471805599453,5.179252259389097,3
12895.0,3.7376696182833684,1.0986122886681096,5.817259958415975,3
12897.0,5.3230099791384085,1.0986122886681096,4.620058798481842,1
12901.0,2.302585092994046,2.772588722239781,7.059059053073302,0
12902.0,5.579729825986222,0.6931471805599453,4.486161399405889,1
12904.0,2.8903717578961645,1.0986122886681096,5.826619384615263,3
12906.0,2.4849066497880004,1.791759469228055,7.011232021452855,0
12909.0,3.6888794541139363,1.791759469228055,6.930915009992545,2
12910.0,3.1354942159291497,2.1972245773362196,7.73980316159102,0
12912.0,2.0794415416798357,1.6094379124341003,6.602126456028984,3
12913.0,1.6094379124341003,1.791759469228055,6.993428260720287,0
12915.0,5.003946305945459,1.0986122886681096,5.308515191524482,1
12916.0,4.9344739331306915,1.6094379124341003,7.488181589477963,2
12919.0,2.0794415416798357,1.9459101490553132,7.056356302198404,0
12920.0,2.833213344056216,0.6931471805599453,4.681112189563248,3
12922.0,5.081404364984463,0.6931471805599453,5.935687531638983,1
12923.0,4.1588830833596715,0.6931471805599453,5.036432986917396,1
12924.0,4.477336814478207,1.6094379124341003,6.469560346251054,2
12925.0,1.6094379124341003,1.0986122886681096,6.456973716382993,3
12928.0,3.5553480614894135,1.791759469228055,7.462065589155861,2
12929.0,5.7430031878094825,0.6931471805599453,4.2759714333333765,1
12930.0,4.356708826689592,1.0986122886681096,5.967709619753367,2
12931.0,4.204692619390966,1.0986122886681096,3.8950802846978343,1
12933.0,3.1780538303479458,1.3862943611198906,6.145193709537835,3
